Суурь он,Бүлэг,Сар,value
2015=100,"Хүнсний бараа, ундаа, ус",2006-03,33.9
2015=100,"Хүнсний бараа, ундаа, ус",2006-02,33.5
2015=100,"Хүнсний бараа, ундаа, ус",2006-01,33.1
2015=100,"Согтууруулах ундаа, тамхи",2026-07,
2015=100,"Согтууруулах ундаа, тамхи",2026-06,
2015=100,"Согтууруулах ундаа, тамхи",2026-05,
2015=100,"Согтууруулах ундаа, тамхи",2026-04,
2015=100,"Согтууруулах ундаа, тамхи",2026-03,
2015=100,"Согтууруулах ундаа, тамхи",2026-02,
2015=100,"Согтууруулах ундаа, тамхи",2026-01,
2015=100,"Согтууруулах ундаа, тамхи",2025-12,
2015=100,"Согтууруулах ундаа, тамхи",2025-11,
2015=100,"Согтууруулах ундаа, тамхи",2025-10,
2015=100,"Согтууруулах ундаа, тамхи",2025-09,
2015=100,"Согтууруулах ундаа, тамхи",2025-08,
2015=100,"Согтууруулах ундаа, тамхи",2025-07,
2015=100,"Согтууруулах ундаа, тамхи",2025-06,
2015=100,"Согтууруулах ундаа, тамхи",2025-05,
2015=100,"Согтууруулах ундаа, тамхи",2025-04,
2015=100,"Согтууруулах ундаа, тамхи",2025-03,
2015=100,"Согтууруулах ундаа, тамхи",2025-02,
2015=100,"Согтууруулах ундаа, тамхи",2025-01,
2015=100,"Согтууруулах ундаа, тамхи",2024-12,
2015=100,"Согтууруулах ундаа, тамхи",2024-11,
2015=100,"Согтууруулах ундаа, тамхи",2024-10,
2015=100,"Согтууруулах ундаа, тамхи",2024-09,
2015=100,"Согтууруулах ундаа, тамхи",2024-08,
2015=100,"Согтууруулах ундаа, тамхи",2024-07,
2015=100,"Согтууруулах ундаа, тамхи",2024-06,
2015=100,"Согтууруулах ундаа, тамхи",2024-05,
2015=100,"Согтууруулах ундаа, тамхи",2024-04,
2015=100,"Согтууруулах ундаа, тамхи",2024-03,
2015=100,"Согтууруулах ундаа, тамхи",2024-02,
2015=100,"Согтууруулах ундаа, тамхи",2024-01,
2015=100,"Согтууруулах ундаа, тамхи",2023-12,
2015=100,"Согтууруулах ундаа, тамхи",2023-11,
2015=100,"Согтууруулах ундаа, тамхи",2023-10,
2015=100,"Согтууруулах ундаа, тамхи",2023-09,
2015=100,"Согтууруулах ундаа, тамхи",2023-08,
2015=100,"Согтууруулах ундаа, тамхи",2023-07,
2015=100,"Согтууруулах ундаа, тамхи",2023-06,
2015=100,"Согтууруулах ундаа, тамхи",2023-05,
2015=100,"Согтууруулах ундаа, тамхи",2023-04,
2015=100,"Согтууруулах ундаа, тамхи",2023-03,
2015=100,"Согтууруулах ундаа, тамхи",2023-02,
2015=100,"Согтууруулах ундаа, тамхи",2023-01,
2015=100,"Согтууруулах ундаа, тамхи",2022-12,
2015=100,"Согтууруулах ундаа, тамхи",2022-11,
2015=100,"Согтууруулах ундаа, тамхи",2022-10,
2015=100,"Согтууруулах ундаа, тамхи",2022-09,
2015=100,"Согтууруулах ундаа, тамхи",2022-08,
2015=100,"Согтууруулах ундаа, тамхи",2022-07,137.2
2015=100,"Согтууруулах ундаа, тамхи",2022-06,136.2
2015=100,"Согтууруулах ундаа, тамхи",2022-05,135.2
2015=100,"Согтууруулах ундаа, тамхи",2022-04,134.1
2015=100,"Согтууруулах ундаа, тамхи",2022-03,132.4
2015=100,"Согтууруулах ундаа, тамхи",2022-02,132.2
2015=100,"Согтууруулах ундаа, тамхи",2022-01,131.8
2015=100,"Согтууруулах ундаа, тамхи",2021-12,130.4
2015=100,"Согтууруулах ундаа, тамхи",2021-11,129.5
2015=100,"Согтууруулах ундаа, тамхи",2021-10,127.4
2015=100,"Согтууруулах ундаа, тамхи",2021-09,126.4
2015=100,"Согтууруулах ундаа, тамхи",2021-08,126.0
2015=100,"Согтууруулах ундаа, тамхи",2021-07,125.5
2015=100,"Согтууруулах ундаа, тамхи",2021-06,124.7
2015=100,"Согтууруулах ундаа, тамхи",2021-05,124.0
2015=100,"Согтууруулах ундаа, тамхи",2021-04,123.5
2015=100,"Согтууруулах ундаа, тамхи",2021-03,123.2
2015=100,"Согтууруулах ундаа, тамхи",2021-02,123.0
2015=100,"Согтууруулах ундаа, тамхи",2021-01,122.2
2015=100,"Согтууруулах ундаа, тамхи",2020-12,122.1
2015=100,"Согтууруулах ундаа, тамхи",2020-11,122.0
2015=100,"Согтууруулах ундаа, тамхи",2020-10,121.8
2015=100,"Согтууруулах ундаа, тамхи",2020-09,121.7
2015=100,"Согтууруулах ундаа, тамхи",2020-08,121.4
2015=100,"Согтууруулах ундаа, тамхи",2020-07,121.4
2015=100,"Согтууруулах ундаа, тамхи",2020-06,121.2
2015=100,"Согтууруулах ундаа, тамхи",2020-05,121.1
2015=100,"Согтууруулах ундаа, тамхи",2020-04,120.9
2015=100,"Согтууруулах ундаа, тамхи",2020-03,120.0
2015=100,"Согтууруулах ундаа, тамхи",2020-02,118.7
2015=100,"Согтууруулах ундаа, тамхи",2020-01,117.4
2015=100,"Согтууруулах ундаа, тамхи",2019-12,117.2
2015=100,"Согтууруулах ундаа, тамхи",2019-11,116.6
2015=100,"Согтууруулах ундаа, тамхи",2019-10,116.4
2015=100,"Согтууруулах ундаа, тамхи",2019-09,116.3
2015=100,"Согтууруулах ундаа, тамхи",2019-08,116.1
2015=100,"Согтууруулах ундаа, тамхи",2019-07,116.1
2015=100,"Согтууруулах ундаа, тамхи",2019-06,115.9
2015=100,"Согтууруулах ундаа, тамхи",2019-05,115.6
2015=100,"Согтууруулах ундаа, тамхи",2019-04,115.2
2015=100,"Согтууруулах ундаа, тамхи",2019-03,114.8
2015=100,"Согтууруулах ундаа, тамхи",2019-02,114.6
2015=100,"Согтууруулах ундаа, тамхи",2019-01,114.3
2015=100,"Согтууруулах ундаа, тамхи",2018-12,113.4
2015=100,"Согтууруулах ундаа, тамхи",2018-11,113.1
2015=100,"Согтууруулах ундаа, тамхи",2018-10,112.7
2015=100,"Согтууруулах ундаа, тамхи",2018-09,112.2
2015=100,"Согтууруулах ундаа, тамхи",2018-08,111.4
2015=100,"Согтууруулах ундаа, тамхи",2018-07,112.6
2015=100,"Согтууруулах ундаа, тамхи",2018-06,111.6
2015=100,"Согтууруулах ундаа, тамхи",2018-05,111.2
2015=100,"Согтууруулах ундаа, тамхи",2018-04,111.1
2015=100,"Согтууруулах ундаа, тамхи",2018-03,110.4
2015=100,"Согтууруулах ундаа, тамхи",2018-02,110.6
2015=100,"Согтууруулах ундаа, тамхи",2018-01,109.8
2015=100,"Согтууруулах ундаа, тамхи",2017-12,105.0
2015=100,"Согтууруулах ундаа, тамхи",2017-11,104.6
2015=100,"Согтууруулах ундаа, тамхи",2017-10,104.3
2015=100,"Согтууруулах ундаа, тамхи",2017-09,103.3
2015=100,"Согтууруулах ундаа, тамхи",2017-08,103.1
2015=100,"Согтууруулах ундаа, тамхи",2017-07,103.1
2015=100,"Согтууруулах ундаа, тамхи",2017-06,103.1
2015=100,"Согтууруулах ундаа, тамхи",2017-05,102.6
2015=100,"Согтууруулах ундаа, тамхи",2017-04,102.4
2015=100,"Согтууруулах ундаа, тамхи",2017-03,102.6
2015=100,"Согтууруулах ундаа, тамхи",2017-02,101.5
2015=100,"Согтууруулах ундаа, тамхи",2017-01,101.4
2015=100,"Согтууруулах ундаа, тамхи",2016-12,101.2
2015=100,"Согтууруулах ундаа, тамхи",2016-11,101.1
2015=100,"Согтууруулах ундаа, тамхи",2016-10,100.9
2015=100,"Согтууруулах ундаа, тамхи",2016-09,101.1
2015=100,"Согтууруулах ундаа, тамхи",2016-08,100.6
2015=100,"Согтууруулах ундаа, тамхи",2016-07,100.8
2015=100,"Согтууруулах ундаа, тамхи",2016-06,100.7
2015=100,"Согтууруулах ундаа, тамхи",2016-05,100.0
2015=100,"Согтууруулах ундаа, тамхи",2016-04,100.0
2015=100,"Согтууруулах ундаа, тамхи",2016-03,100.1
2015=100,"Согтууруулах ундаа, тамхи",2016-02,100.1
2015=100,"Согтууруулах ундаа, тамхи",2016-01,100.1
2015=100,"Согтууруулах ундаа, тамхи",2015-12,100.3
2015=100,"Согтууруулах ундаа, тамхи",2015-11,100.0
2015=100,"Согтууруулах ундаа, тамхи",2015-10,99.8
2015=100,"Согтууруулах ундаа, тамхи",2015-09,99.7
2015=100,"Согтууруулах ундаа, тамхи",2015-08,99.9
2015=100,"Согтууруулах ундаа, тамхи",2015-07,99.5
2015=100,"Согтууруулах ундаа, тамхи",2015-06,99.5
2015=100,"Согтууруулах ундаа, тамхи",2015-05,100.4
2015=100,"Согтууруулах ундаа, тамхи",2015-04,100.4
2015=100,"Согтууруулах ундаа, тамхи",2015-03,100.4
2015=100,"Согтууруулах ундаа, тамхи",2015-02,100.1
2015=100,"Согтууруулах ундаа, тамхи",2015-01,100.0
2015=100,"Согтууруулах ундаа, тамхи",2014-12,99.8
2015=100,"Согтууруулах ундаа, тамхи",2014-11,98.0
2015=100,"Согтууруулах ундаа, тамхи",2014-10,97.4
2015=100,"Согтууруулах ундаа, тамхи",2014-09,96.8
2015=100,"Согтууруулах ундаа, тамхи",2014-08,96.1
2015=100,"Согтууруулах ундаа, тамхи",2014-07,95.7
2015=100,"Согтууруулах ундаа, тамхи",2014-06,94.9
2015=100,"Согтууруулах ундаа, тамхи",2014-05,94.7
2015=100,"Согтууруулах ундаа, тамхи",2014-04,93.5
2015=100,"Согтууруулах ундаа, тамхи",2014-03,91.7
2015=100,"Согтууруулах ундаа, тамхи",2014-02,91.5
2015=100,"Согтууруулах ундаа, тамхи",2014-01,91.1
2015=100,"Согтууруулах ундаа, тамхи",2013-12,90.5
2015=100,"Согтууруулах ундаа, тамхи",2013-11,88.6
2015=100,"Согтууруулах ундаа, тамхи",2013-10,87.9
2015=100,"Согтууруулах ундаа, тамхи",2013-09,86.3
2015=100,"Согтууруулах ундаа, тамхи",2013-08,82.3
2015=100,"Согтууруулах ундаа, тамхи",2013-07,81.7
2015=100,"Согтууруулах ундаа, тамхи",2013-06,81.5
2015=100,"Согтууруулах ундаа, тамхи",2013-05,81.0
2015=100,"Согтууруулах ундаа, тамхи",2013-04,80.8
2015=100,"Согтууруулах ундаа, тамхи",2013-03,80.4
2015=100,"Согтууруулах ундаа, тамхи",2013-02,80.2
2015=100,"Согтууруулах ундаа, тамхи",2013-01,79.9
2015=100,"Согтууруулах ундаа, тамхи",2012-12,79.8
2015=100,"Согтууруулах ундаа, тамхи",2012-11,79.2
2015=100,"Согтууруулах ундаа, тамхи",2012-10,78.8
2015=100,"Согтууруулах ундаа, тамхи",2012-09,76.3
2015=100,"Согтууруулах ундаа, тамхи",2012-08,54.5
2015=100,"Согтууруулах ундаа, тамхи",2012-07,54.4
2015=100,"Согтууруулах ундаа, тамхи",2012-06,54.1
2015=100,"Согтууруулах ундаа, тамхи",2012-05,53.9
2015=100,"Согтууруулах ундаа, тамхи",2012-04,53.7
2015=100,"Согтууруулах ундаа, тамхи",2012-03,53.5
2015=100,"Согтууруулах ундаа, тамхи",2012-02,52.3
2015=100,"Согтууруулах ундаа, тамхи",2012-01,52.0
2015=100,"Согтууруулах ундаа, тамхи",2011-12,51.7
2015=100,"Согтууруулах ундаа, тамхи",2011-11,51.5
2015=100,"Согтууруулах ундаа, тамхи",2011-10,51.4
2015=100,"Согтууруулах ундаа, тамхи",2011-09,51.3
2015=100,"Согтууруулах ундаа, тамхи",2011-08,51.3
2015=100,"Согтууруулах ундаа, тамхи",2011-07,51.2
2015=100,"Согтууруулах ундаа, тамхи",2011-06,51.3
2015=100,"Согтууруулах ундаа, тамхи",2011-05,51.3
2015=100,"Согтууруулах ундаа, тамхи",2011-04,51.2
2015=100,"Согтууруулах ундаа, тамхи",2011-03,51.1
2015=100,"Согтууруулах ундаа, тамхи",2011-02,51.1
2015=100,"Согтууруулах ундаа, тамхи",2011-01,51.0
2015=100,"Согтууруулах ундаа, тамхи",2010-12,50.3
2015=100,"Согтууруулах ундаа, тамхи",2010-11,49.8
2015=100,"Согтууруулах ундаа, тамхи",2010-10,49.5
2015=100,"Согтууруулах ундаа, тамхи",2010-09,49.2
2015=100,"Согтууруулах ундаа, тамхи",2010-08,49.2
2015=100,"Согтууруулах ундаа, тамхи",2010-07,48.9
2015=100,"Согтууруулах ундаа, тамхи",2010-06,48.8
2015=100,"Согтууруулах ундаа, тамхи",2010-05,48.8
2015=100,"Согтууруулах ундаа, тамхи",2010-04,48.5
2015=100,"Согтууруулах ундаа, тамхи",2010-03,48.4
2015=100,"Согтууруулах ундаа, тамхи",2010-02,48.5
2015=100,"Согтууруулах ундаа, тамхи",2010-01,48.4
2015=100,"Согтууруулах ундаа, тамхи",2009-12,48.2
2015=100,"Согтууруулах ундаа, тамхи",2009-11,48.2
2015=100,"Согтууруулах ундаа, тамхи",2009-10,48.2
2015=100,"Согтууруулах ундаа, тамхи",2009-09,48.2
2015=100,"Согтууруулах ундаа, тамхи",2009-08,48.0
2015=100,"Согтууруулах ундаа, тамхи",2009-07,47.7
2015=100,"Согтууруулах ундаа, тамхи",2009-06,47.5
2015=100,"Согтууруулах ундаа, тамхи",2009-05,47.2
2015=100,"Согтууруулах ундаа, тамхи",2009-04,46.2
2015=100,"Согтууруулах ундаа, тамхи",2009-03,45.3
2015=100,"Согтууруулах ундаа, тамхи",2009-02,44.1
2015=100,"Согтууруулах ундаа, тамхи",2009-01,43.1
2015=100,"Согтууруулах ундаа, тамхи",2008-12,40.1
2015=100,"Согтууруулах ундаа, тамхи",2008-11,39.7
2015=100,"Согтууруулах ундаа, тамхи",2008-10,40.0
2015=100,"Согтууруулах ундаа, тамхи",2008-09,39.9
2015=100,"Согтууруулах ундаа, тамхи",2008-08,39.6
2015=100,"Согтууруулах ундаа, тамхи",2008-07,39.2
2015=100,"Согтууруулах ундаа, тамхи",2008-06,38.8
2015=100,"Согтууруулах ундаа, тамхи",2008-05,38.6
2015=100,"Согтууруулах ундаа, тамхи",2008-04,38.4
2015=100,"Согтууруулах ундаа, тамхи",2008-03,38.1
2015=100,"Согтууруулах ундаа, тамхи",2008-02,37.7
2015=100,"Согтууруулах ундаа, тамхи",2008-01,36.2
2015=100,"Согтууруулах ундаа, тамхи",2007-12,35.7
2015=100,"Согтууруулах ундаа, тамхи",2007-11,35.6
