id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Барилга ашиглагчийн нэр,Нийт давхарын тоо,ZIP бүс,Дүүрэг,Хороо,Хаягийн бүс,Архитектур төлөвлөлтийн даалгаврын дугаар,"Барилга, байгууламжийн нэр",Үйлчилгээ албан конторын давхарын тоо /бусад/,Барилгын ажлыг эхлэх/үргэлжлүүлэх зөвшөөрлийн дугаар,Гудамж,Барилгыг барьсан байгууллага,Ашиглалтад орсон он,Улсын комиссын актын дугаар,Орон сууцны давхарын тоо,Батлагдсан блокийн тоо,Гүйцэтгэлийн зураг хийсэн он,Өндрийн зөрүү уналттай эсэх,Барилгын дугаар,Барилгын зураг хийсэн он,Ерөнхий төлөвлөгөө хийсэн он,Барилгыг барьсан он
96507,ТБА161216684800004,"""Их цогчин дугана""-ын барилга",Polygon,106.894189,47.921631,Загвар зураг,"БСШУЯам, Барилгын хөгжлийн төв",5,16040,Баянгол,16-р хороо,Гандан /16040/,,"""Их цогчин дугана""-ын барилга",,252/2015,,"""Си Эйч Си""ХХК БУ19-00233/05",,2019/606,,,,,,,,
96509,ТБА161438300800000,"Сургууль, цэцэрлэгийн хүнсний хангамж, агуулах",Polygon,106.883175,47.919963,Загвар зураг,Асгат ОНӨААТҮГ,3,16067,Баянгол,18-р хороо,4-р хороолол-8 /16067/,373,"Сургууль, цэцэрлэгийн хүнсний хангамж, агуулах",,,,,,,,,,,,,,
96511,ТБА161193097600002,Эрүүл мэндийн төв,Polygon,106.884348,47.920005,Загвар зураг,БГДЗДТГ,1,16063,Баянгол,18-р хороо,4-р хороолол-4 /16063/,,Эрүүл мэндийн төв,,,,,2015,2015/40,,,,,,,,
96512,ТБА161370217600003,"Оффис, үйлчилээний барилга",Polygon,106.887129,47.91883,Загвар зураг,"""Баян ширээт"" ХХК",16,16063,Баянгол,17-р хороо,4-р хороолол-4 /16063/,2014/08-,"Оффис, үйлчилээний барилга",,"112/2014, 023/2018",,"""Эрдэнэт тауэр констракшн""ХХК",2021,,,,,,,,,
96514,ТБА161291766400003,,Polygon,106.882315,47.919381,Загвар зураг,Нийслэлийн боловсролын газар,3,16067,Баянгол,18-р хороо,4-р хороолол-8 /16067/,,,,,,,,,,,,,,,,
96515,ТБА161399248000000,Үйлчилгээний барилга,Polygon,106.882241,47.918637,Загвар зураг,"""Соён Уул""ХХК, утас: 88091447",3,16067,Баянгол,18-р хороо,4-р хороолол-8 /16067/,ТЗХ-12,Үйлчилгээний барилга,,346/2014,Жалханз Хутагт Дамдинбазарын гудамж,"""Монметал констракшн"" ХХК",,,,,,,,,,
96516,ТБА161264377600003,80,Polygon,106.877329,47.918408,Загвар зураг,Улаанбаатар цахилгаан түгээх сүлжээ,1,16067,Баянгол,19-р хороо,4-р хороолол-8 /16067/,,80,,,,,,,,,,,,,,
96519,ТБА161311206400000,,Polygon,106.880758,47.920545,Загвар зураг,"""Мэдээлэл холбооны сүлжээ"" ТӨК",1,16067,Баянгол,19-р хороо,4-р хороолол-8 /16067/,,,,,,,,,,,,,,,,
96520,ТБА161170374400002,,Polygon,106.88079,47.920557,Загвар зураг,"""Мэдээлэл холбооны сүлжээ"" ТӨК",1,16067,Баянгол,19-р хороо,4-р хороолол-8 /16067/,,,,,,,,,,,,,,,,
96525,ТБА161313971200000,,Polygon,106.870741,47.918388,Загвар зураг,"Баянгол дүүргийн Газрын алба /""AABB""XXK/",1,16092,Баянгол,8-р хороо,3-р хороолол-3 /16092/,,,,,,,,,,,,,,,,
96526,ТБА161337126400006,,Polygon,106.871322,47.918382,Загвар зураг,Баянгол дүүргийн Засаг даргын тамгын газар,12,16092,Баянгол,8-р хороо,3-р хороолол-3 /16092/,,,,,,,,,,,,,,,,
96527,ТБА161591142400000,10-р хорооны цогцолбор,Polygon,106.86794,47.925305,Загвар зураг,БГДЗДТГ,4,16093,Баянгол,10-р хороо,3-р хороолол-4 /16093/,ГБМЗХ 2020/025-030,10-р хорооны цогцолбор,,БАЗГ2023/222 | 043/2022,,,,,,,,,,,,
96529,ТБА161264377600004,,Polygon,106.868045,47.924414,Загвар зураг,Сургууль /13-р сургуулийн өргөтгөл/,1,16091,Баянгол,13-р хороо,3-р хороолол-2 /16091/,,,,,,,,,,,,,,,,
96533,ТБА161425945600000,Үйлчилгээний барилга,Polygon,106.865143,47.923673,Загвар зураг,П.Цэрэнханд,3,16093,Баянгол,9-р хороо,3-р хороолол-4 /16093/,2015/04-02,Үйлчилгээний барилга,,,,,,,,,,,,,,
96534,ТБА161361145600002,Үйлчилгээний барилга,Polygon,106.87379,47.925347,Загвар зураг,,4,16090,Баянгол,10-р хороо,3-р хороолол-1 /16090/,,Үйлчилгээний барилга,,,Хасбаатарын гудамж,,,,,,,,,,,
96535,ТБА161281398400007,,Polygon,106.873987,47.923233,Загвар зураг,Улаанбаатар сан ХХК,1,16091,Баянгол,13-р хороо,3-р хороолол-2 /16091/,,,,,,,,,,,,,,,,
96536,ТБА161405468800000,Ардчилалын өргөөний барилга,Polygon,106.874726,47.924093,Загвар зураг,Молор трейд ХХК,9,16091,Баянгол,13-р хороо,3-р хороолол-2 /16091/,2014/11-26,Ардчилалын өргөөний барилга,,63/2015,,"""Молор констракшн""ХХК БУ11-707/13",,,,,,,,,,
96537,ТБА161356998400009,,Polygon,106.86868,47.9259,Загвар зураг,БГДЗДТГ,1,16093,Баянгол,10-р хороо,3-р хороолол-4 /16093/,,,,,,,,,,,,,,,,
96542,ТБА161630281600000,Үйлчилгээний барилга,Polygon,106.880406,47.928514,Загвар зураг,Д.Хулан,1,16065,Баянгол,12-р хороо,4-р хороолол-6 /16065/,МЗХ2021/13-009,Үйлчилгээний барилга,,,,,,,,,,,,,,
96543,ТБА161649721600002,Дээрээ тохижилт бүхий газар доорх авто зогсоолын б,Polygon,106.879594,47.923831,Загвар зураг,НЗДТГ,,16066,Баянгол,14-р хороо,4-р хороолол-7 /16066/,МЗХ2022/09-045,Дээрээ тохижилт бүхий газар доорх авто зогсоолын б,,,,,,,,,,,,,,
96544,ТБА161340323200003,ТП,Polygon,106.878026,47.926243,Загвар зураг,"Улаанбаатар цахилгаан түгээх станц"" ХК",1,16065,Баянгол,12-р хороо,4-р хороолол-6 /16065/,,ТП,,,,,,,,,,,,,,
96545,ТБА161481500800000,Үйлчилгээ,Polygon,106.882451,47.926751,Загвар зураг,Иргэн Б.Сүнжидмаа,9,16065,Баянгол,12-р хороо,4-р хороолол-6 /16065/,МЗХ2016/06-19,Үйлчилгээ,9,БАЗГ2025/0657,,,,,,,,,,,,
96546,ТБА161285804800004,,Polygon,106.884749,47.92336,Загвар зураг,"""Бенеттонриалти Сүхбаатар"" ХХК",4,16062,Баянгол,15-р хороо,4-р хороолол-3 /16062/,,,,,,,,,,,,,,,,
96548,ТБА161441929600000,Үйлчилгээний барилга,Polygon,106.88249,47.926495,Загвар зураг,Иргэн Ж.Бямбабаяр,4,16065,Баянгол,12-р хороо,4-р хороолол-6 /16065/,,Үйлчилгээний барилга,,35/2017,,"""БДЗ"" ХХК, БУ37-606/15",,,,,,,,,,
96553,ТБА161533513600000,Худалдаа үйлчилгээний барилгад давхар нэмж өргөх,Polygon,106.879308,47.923179,Загвар зураг,Би Би Кью Эм Жи Эл ХХК,3,16066,Баянгол,14-р хороо,4-р хороолол-7 /16066/,МЗХ2018/19-22,Худалдаа үйлчилгээний барилгад давхар нэмж өргөх,,,,,,2019/97,,,,,,,,
96555,ТБА161585526400000,Үйлчилгээний барилгын өргөтгөл,Polygon,106.881684,47.925333,Загвар зураг,Санжат ХХК,5,16065,Баянгол,12-р хороо,4-р хороолол-6 /16065/,ГБМЗХ2020/12-002,Үйлчилгээний барилгын өргөтгөл,,56/2014,,,,,,,,,,,,
96559,ТБА161211500800003,,Polygon,106.8849,47.924253,Загвар зураг,Нийслэлийн Засаг даргын тамгын газар,2,16062,Баянгол,15-р хороо,4-р хороолол-3 /16062/,,,,,,,,,,,,,,,,
96561,ТБА161379376000000,,Polygon,106.878028,47.929234,Загвар зураг,О.Баярсайхан,3,16065,Баянгол,11-р хороо,4-р хороолол-6 /16065/,,,,,,,,,,,,,,,,
96569,ТБА161656892800000,Үйлчилгээний барилга,Polygon,106.881246,47.927135,Загвар зураг,Д.Янжиндулам,,16065,Баянгол,12-р хороо,4-р хороолол-6 /16065/,МЗХ2022/23-011,Үйлчилгээний барилга,,498/2022,,,,,,,,,,,,
96571,ТБА161518480000000,үйлчилгээний барилга,Polygon,106.880729,47.924054,Загвар зураг,Ц.Мөнхтөр,1,16066,Баянгол,14-р хороо,4-р хороолол-7 /16066/,МЗХ2018/03-16,үйлчилгээний барилга,,,,,,,,,,,,,,
96572,ТБА161291766400005,,Polygon,106.887285,47.929766,Загвар зураг,Нийслэлийн боловсролын газар,1,16061,Баянгол,11-р хороо,4-р хороолол-2 /16061/,,,,,,,,,,,,,,,,
96578,ТБА161370822400003,"Контор, телевизийн студийн барилга",Polygon,106.8875,47.929002,Загвар зураг,"""Супервижн"" ХХК, утас: 99118701",5,16061,Баянгол,11-р хороо,4-р хороолол-2 /16061/,ТЗХ-11,"Контор, телевизийн студийн барилга",,345/2014,,"""Амгалан тулга""ХХК БУ17-423/12",,,,,,,,,,
96579,ТБА161392336000000,Шинэчлэн барилгажуулах зориулалтаар,Polygon,106.887594,47.930208,Загвар зураг,Сэтгэмж цогцолбор,4,16061,Баянгол,11-р хороо,4-р хороолол-2 /16061/,ТЗХ-01,Шинэчлэн барилгажуулах зориулалтаар,,"БА-176/2020,606/2022",,,,,,,,,,,,
96582,ТБА161430784000000,Үйлчилгээний барилга,Polygon,106.88405,47.921902,Загвар зураг,,9,16063,Баянгол,18-р хороо,4-р хороолол-4 /16063/,2015/05-05  №200,Үйлчилгээний барилга,9,211/2018,,,,,,,,,,,,
96584,ТБА161373932800003,Орон сууц,Polygon,106.878677,47.922088,Загвар зураг,,16,16067,Баянгол,19-р хороо,4-р хороолол-8 /16067/,2013.04.16 233,Орон сууц,,"375/2013, 181/2018",,,,,,,,,,,,
96701,ТБА161395221080000,Үйлчилгээтэй орон сууц,Polygon,106.883089,47.924103,Загвар зураг,Би Жи Би Жи ХХК,16,16066,Баянгол,15-р хороо,4-р хороолол-7 /16066/,МЗХ2017/13-15,Үйлчилгээтэй орон сууц,,,Л.Энэбишийн өргөн чөлөө,,,,,,,,,,,
96704,ТБА161395949088000,Үйлчилгээний барилга,Polygon,106.86182,47.922584,Загвар зураг,С.Түмэндэмбэрэл,4,16095,Баянгол,9-р хороо,3-р хороолол-6 /16095/,2014/03-73,Үйлчилгээний барилга,4,44/2015,,"""Тэрх чулуу"" ХХК БУ11-1202/14",,,,,,,,,,
96705,ТБА161395950952000,"Үйлчилгээ, зочид буудлын барилга",Polygon,106.790229,47.901767,Загвар зураг,Интердесижн ХХК,12,16102,Баянгол,20-р хороо,Үйлдвэрийн баруун бүс-3 /16102/,2014/03-08,"Үйлчилгээ, зочид буудлын барилга",12,БА-221/2020,,,,,,,,,,,,
96710,ТБА161396000909000,Үйлчилгээтэй орон сууцны барилга,Polygon,106.885242,47.904515,Загвар зураг,"Коко десерт ХХК, Иргэн Ч.Гомбосүрэн",16,16030,Баянгол,1-р хороо,Үйлдвэрийн төвийн бүс-3 /16030/,БГД/133,Үйлчилгээтэй орон сууцны барилга,,"160/2015,  037/2019",,"""Талын гурван чулуу"" ХХК БУ19-331/12",,,,,,,,,,
96712,ТБА161396001114000,Конторын барилга,Polygon,106.885463,47.90487,Загвар зураг,Коко десерт ХХК,1,16030,Баянгол,1-р хороо,Үйлдвэрийн төвийн бүс-3 /16030/,БГД/133,Конторын барилга,7,,,,,,,,,,,,,
96713,ТБА161396001318000,Орон сууцны барилга,Polygon,106.885848,47.904597,Загвар зураг,Коко десерт ХХК,1,16030,Баянгол,1-р хороо,Үйлдвэрийн төвийн бүс-3 /16030/,БГД/133,Орон сууцны барилга,,,,,,,16,,,,,,,
96714,ТБА161396001870000,Орон сууцны барилга,Polygon,106.885962,47.904428,Загвар зураг,Коко десерт ХХК,16,16030,Баянгол,1-р хороо,Үйлдвэрийн төвийн бүс-3 /16030/,БГД/133,Орон сууцны барилга,,,,,,,,,,,,,,
96719,ТБА161396878460000,Үйлдвэрийн барилга,Polygon,106.793847,47.890467,Загвар зураг,Эй И Эн Ди Си ХХК,1,16103,Баянгол,20-р хороо,Үйлдвэрийн баруун бүс-4 /16103/,,Үйлдвэрийн барилга,,,,,,,,,,,,,,
96725,ТБА161397213924000,Үйлчилгээний барилга,Polygon,106.860898,47.921201,Загвар зураг,"Ч.Отгонбаяр, Ч.Энхбаясгалан",7,16094,Баянгол,7-р хороо,3-р хороолол-5 /16094/,2015/21-05,Үйлчилгээний барилга,,"131/2016, 212/2021",Ард Аюушийн өргөн чөлөө,"""Үлэмж стар"" ХХК БУ17-113/15",,,,,,,,,,
96726,ТБА161397473076000,БГДЗДТГ,Polygon,106.790776,47.882652,Загвар зураг,БГДЗДТГ,1,16103,Баянгол,20-р хороо,Үйлдвэрийн баруун бүс-4 /16103/,,БГДЗДТГ,,712/2019,,,,,,,,,,,,
96727,ТБА161397481325000,Конторын барилга,Polygon,106.79512,47.907926,Загвар зураг,БГД Цагдаагийн 2-р хэлтэс,5,16102,Баянгол,20-р хороо,Үйлдвэрийн баруун бүс-3 /16102/,2014/05-15,Конторын барилга,,468/2014,,"""Гоёлтан"" ХХК БУ35-1007/13",,,,,,,,,,
96729,ТБА161397486343000,"Контор, орон сууцны барилга",Polygon,106.890937,47.909778,Загвар зураг,Мон Вакуум Цонх ХХК,6,16051,Баянгол,3-р хороо,2-р хороолол-2 /16051/,2014/05-35,"Контор, орон сууцны барилга",,163/2014,Замчдын гудамж,"""Санна групп"" ХХК БУ19-781/11",,,,,,,,,,
96733,ТБА161398072677000,"Үйлчилгээ, албан контор",Polygon,106.881617,47.905349,Загвар зураг,,10,16030,Баянгол,4-р хороо,Үйлдвэрийн төвийн бүс-3 /16030/,МЗХ2021/09-075,"Үйлчилгээ, албан контор",10,379/2022,,,,,,,,,,,,
96759,ТБА161398856269000,Үйлчилгээтэй орон сууцны барилга,Polygon,106.857046,47.918888,Загвар зураг,Пирамид констракшн ХХК,12,16094,Баянгол,7-р хороо,3-р хороолол-5 /16094/,ТЗХ-05,Үйлчилгээтэй орон сууцны барилга,,327/2015,Дилав хутагт Жамсранжавын гудамж,"""Энхбагана констракшн"" ХХК БУ11-393/14",,,,,,,,,,
96760,ТБА161398857332000,Нийтийн орон сууц,Polygon,106.869171,47.926023,Загвар зураг,Ж.Хишигбаяр,5,16090,Баянгол,10-р хороо,3-р хороолол-1 /16090/,2013-06,Нийтийн орон сууц,,07/2015,,"""Чансаа холдинг""ХХК БУ11-182/13",,,,,,,,,,
96763,ТБА161398866867000,Жанрайсаг дацангийн барилга,Polygon,106.894355,47.923198,Загвар зураг,МБШТөв Гандантэгчилэн хийд,3,16040,Баянгол,16-р хороо,Гандан /16040/,2013-04,Жанрайсаг дацангийн барилга,,318/2015,,"""Натраж""ХХК БУ16-799/15",,,,,,,,,,
96764,ТБА161398786328000,Орон сууц,Polygon,106.880024,47.919915,Загвар зураг,Бүрд пропертиз ХХК,16,16067,Баянгол,19-р хороо,4-р хороолол-8 /16067/,ТЗХ-22,Орон сууц,,БАЗГ2023/1017 | БАЗГ2025/0772,Жалханз Хутагт Дамдинбазарын гудамж,"""Бүрд констракшн""ХХК БУ17-371/14",,,16,,,,,,,
